Date,Amzn_Close,AMZN_Return
14/10/2009,97.46,2.77
15/10/2009,96.01,-1.49
16/10/2009,95.32,-0.72
19/10/2009,94.68,-0.67
20/10/2009,94.98,0.32
21/10/2009,93.42,-1.64
22/10/2009,93.45,0.03
23/10/2009,118.49,26.8
26/10/2009,124.64,5.19
27/10/2009,122.07,-2.06
28/10/2009,121.64,-0.35
29/10/2009,122.58,0.77
30/10/2009,118.81,-3.08
02/11/2009,118.84,0.03
03/11/2009,118.37,-0.4
04/11/2009,117.1,-1.07
05/11/2009,120.61,3
06/11/2009,126.2,4.63
09/11/2009,126.67,0.37
10/11/2009,130.15,2.75
11/11/2009,129.91,-0.18
12/11/2009,130.53,0.48
13/11/2009,132.97,1.87
16/11/2009,131.59,-1.04
17/11/2009,131.25,-0.26
18/11/2009,131.29,0.03
19/11/2009,128.99,-1.75
20/11/2009,129.66,0.52
23/11/2009,133,2.58
24/11/2009,132.94,-0.05
25/11/2009,134.03,0.82
27/11/2009,131.74,-1.71
30/11/2009,135.91,3.17
01/12/2009,138.5,1.91
02/12/2009,142.25,2.71
03/12/2009,141.17,-0.76
04/12/2009,137.58,-2.54
07/12/2009,134.21,-2.45
08/12/2009,134.11,-0.07
09/12/2009,131.31,-2.09
10/12/2009,135.38,3.1
11/12/2009,134.15,-0.91
14/12/2009,131.38,-2.06
15/12/2009,130.23,-0.88
16/12/2009,128.36,-1.44
17/12/2009,126.91,-1.13
18/12/2009,128.48,1.24
21/12/2009,132.79,3.35
22/12/2009,133.75,0.72
23/12/2009,138.94,3.88
24/12/2009,138.47,-0.34
28/12/2009,139.31,0.61
29/12/2009,139.41,0.07
30/12/2009,136.49,-2.09
31/12/2009,134.52,-1.44
04/01/2010,133.9,-0.46
05/01/2010,134.69,0.59
06/01/2010,132.25,-1.81
07/01/2010,130,-1.7
08/01/2010,133.52,2.71
11/01/2010,130.31,-2.4
12/01/2010,127.35,-2.27
13/01/2010,129.11,1.38
14/01/2010,127.35,-1.36
15/01/2010,127.14,-0.16
19/01/2010,127.61,0.37
20/01/2010,125.78,-1.43
21/01/2010,126.62,0.67
22/01/2010,121.43,-4.1
25/01/2010,120.31,-0.92
26/01/2010,119.48,-0.69
27/01/2010,122.75,2.74
28/01/2010,126.03,2.67
29/01/2010,125.41,-0.49
01/02/2010,118.87,-5.21
02/02/2010,118.12,-0.63
03/02/2010,119.1,0.83
04/02/2010,115.94,-2.65
05/02/2010,117.39,1.25
08/02/2010,116.83,-0.48
09/02/2010,118.03,1.03
10/02/2010,117.36,-0.57
11/02/2010,120.09,2.33
12/02/2010,119.66,-0.36
16/02/2010,117.53,-1.78
17/02/2010,116.31,-1.04
18/02/2010,118.08,1.52
19/02/2010,117.52,-0.47
22/02/2010,118.01,0.42
23/02/2010,117.24,-0.65
24/02/2010,119.72,2.12
25/02/2010,118.2,-1.27
26/02/2010,118.4,0.17
01/03/2010,124.54,5.19
02/03/2010,125.53,0.79
03/03/2010,125.89,0.29
04/03/2010,128.53,2.1
05/03/2010,128.91,0.3
08/03/2010,130.11,0.93
09/03/2010,128.82,-0.99
10/03/2010,130.51,1.31
11/03/2010,133.58,2.35
12/03/2010,131.82,-1.32
15/03/2010,131.13,-0.52
16/03/2010,131.79,0.5
17/03/2010,131.34,-0.34
18/03/2010,132.76,1.08
19/03/2010,130.35,-1.82
22/03/2010,130.47,0.09
23/03/2010,129.26,-0.93
24/03/2010,128.04,-0.94
25/03/2010,134.73,5.22
26/03/2010,135.06,0.24
29/03/2010,135.12,0.04
30/03/2010,136.58,1.08
31/03/2010,135.77,-0.59
01/04/2010,131.81,-2.92
05/04/2010,131.49,-0.24
06/04/2010,135.56,3.1
07/04/2010,134.87,-0.51
08/04/2010,140.96,4.52
09/04/2010,140.06,-0.64
12/04/2010,141.2,0.81
13/04/2010,140.16,-0.74
14/04/2010,144.28,2.94
15/04/2010,145.82,1.07
16/04/2010,142.17,-2.5
19/04/2010,142.43,0.18
20/04/2010,144.2,1.24
21/04/2010,146.43,1.55
22/04/2010,150.09,2.5
23/04/2010,143.63,-4.3
26/04/2010,147.11,2.42
27/04/2010,142.02,-3.46
28/04/2010,139.35,-1.88
29/04/2010,141.73,1.71
30/04/2010,137.1,-3.27
03/05/2010,137.49,0.28
04/05/2010,129.83,-5.57
05/05/2010,130.93,0.85
06/05/2010,128.71,-1.7
07/05/2010,124.98,-2.9
10/05/2010,131.29,5.05
11/05/2010,130.46,-0.63
12/05/2010,133.87,2.61
13/05/2010,131.47,-1.79
14/05/2010,128.53,-2.24
17/05/2010,128.91,0.3
18/05/2010,126.28,-2.04
19/05/2010,124.59,-1.34
20/05/2010,119.71,-3.92
21/05/2010,122.72,2.51
24/05/2010,122.12,-0.49
25/05/2010,124.86,2.24
26/05/2010,123.21,-1.32
27/05/2010,126.7,2.83
28/05/2010,125.46,-0.98
01/06/2010,123.24,-1.77
02/06/2010,126.31,2.49
03/06/2010,128.76,1.94
04/06/2010,122.77,-4.65
07/06/2010,122.01,-0.62
08/06/2010,118.84,-2.6
09/06/2010,117.91,-0.78
10/06/2010,123.21,4.49
11/06/2010,123.03,-0.15
14/06/2010,123.83,0.65
15/06/2010,126.84,2.43
16/06/2010,126.9,0.05
17/06/2010,125.89,-0.8
18/06/2010,125.83,-0.05
21/06/2010,122.55,-2.61
22/06/2010,122.31,-0.2
23/06/2010,121.45,-0.7
24/06/2010,118.33,-2.57
25/06/2010,121,2.26
28/06/2010,117.8,-2.64
29/06/2010,108.61,-7.8
30/06/2010,109.26,0.6
01/07/2010,110.96,1.56
02/07/2010,109.14,-1.64
06/07/2010,110.06,0.84
07/07/2010,113.43,3.06
08/07/2010,116.22,2.46
09/07/2010,117.26,0.89
12/07/2010,119.51,1.92
13/07/2010,123.65,3.46
14/07/2010,123.3,-0.28
15/07/2010,122.06,-1.01
16/07/2010,118.49,-2.92
19/07/2010,119.94,1.22
20/07/2010,120.1,0.13
21/07/2010,117.43,-2.22
22/07/2010,120.07,2.25
23/07/2010,118.87,-1
26/07/2010,118.4,-0.4
27/07/2010,117.13,-1.07
28/07/2010,117.13,0
29/07/2010,116.86,-0.23
30/07/2010,117.89,0.88
02/08/2010,120.07,1.85
03/08/2010,122.42,1.96
04/08/2010,127.58,4.21
05/08/2010,127.83,0.2
06/08/2010,128.32,0.38
09/08/2010,128.83,0.4
10/08/2010,130,0.91
11/08/2010,125.89,-3.16
12/08/2010,126.56,0.53
13/08/2010,124.69,-1.48
16/08/2010,126.07,1.11
17/08/2010,128.86,2.21
18/08/2010,129.65,0.61
19/08/2010,127.57,-1.6
20/08/2010,127.76,0.15
23/08/2010,126.6,-0.91
24/08/2010,124.53,-1.64
25/08/2010,126.85,1.86
26/08/2010,124.86,-1.57
27/08/2010,126.64,1.43
30/08/2010,123.79,-2.25
31/08/2010,124.83,0.84
01/09/2010,132.49,6.14
02/09/2010,135.21,2.05
03/09/2010,138.79,2.65
07/09/2010,137.22,-1.13
08/09/2010,139.14,1.4
09/09/2010,140.38,0.89
10/09/2010,142.44,1.47
13/09/2010,145.07,1.85
14/09/2010,145.75,0.47
15/09/2010,145.45,-0.21
16/09/2010,148.13,1.84
17/09/2010,148.32,0.13
20/09/2010,151.3,2.01
21/09/2010,150.73,-0.38
22/09/2010,151.83,0.73
23/09/2010,152.85,0.67
24/09/2010,160.73,5.16
27/09/2010,159.37,-0.85
28/09/2010,159.7,0.21
29/09/2010,158.99,-0.44
30/09/2010,157.06,-1.21
01/10/2010,153.71,-2.13
04/10/2010,155.39,1.09
05/10/2010,160.87,3.53
06/10/2010,155.4,-3.4
07/10/2010,156.27,0.56
08/10/2010,155.55,-0.46
11/10/2010,153.03,-1.62
12/10/2010,156.48,2.25
13/10/2010,155.17,-0.84
14/10/2010,155.53,0.23
15/10/2010,164.64,5.86
18/10/2010,163.56,-0.66
19/10/2010,158.67,-2.99
20/10/2010,158.67,0
21/10/2010,164.97,3.97
22/10/2010,169.13,2.52
25/10/2010,169,-0.08
26/10/2010,169.95,0.56
27/10/2010,167.51,-1.44
28/10/2010,166.84,-0.4
29/10/2010,165.23,-0.96
01/11/2010,162.58,-1.6
02/11/2010,164.61,1.25
03/11/2010,168.47,2.34
04/11/2010,168.93,0.27
05/11/2010,170.77,1.09
08/11/2010,171.99,0.71
09/11/2010,170.27,-1
10/11/2010,173.33,1.8
11/11/2010,170.37,-1.71
12/11/2010,165.68,-2.75
15/11/2010,158.9,-4.09
16/11/2010,157.78,-0.7
17/11/2010,158.35,0.36
18/11/2010,164.17,3.68
19/11/2010,164.82,0.4
22/11/2010,170.39,3.38
23/11/2010,168.2,-1.29
24/11/2010,177.25,5.38
26/11/2010,177.2,-0.03
29/11/2010,179.49,1.29
30/11/2010,175.4,-2.28
01/12/2010,176.55,0.66
02/12/2010,176.53,-0.01
03/12/2010,175.68,-0.48
06/12/2010,178.05,1.35
07/12/2010,176.77,-0.72
08/12/2010,176.29,-0.27
09/12/2010,174.85,-0.82
10/12/2010,175.62,0.44
13/12/2010,174.25,-0.78
14/12/2010,173.94,-0.18
15/12/2010,175.57,0.94
16/12/2010,178.04,1.41
17/12/2010,177.58,-0.26
20/12/2010,183.29,3.22
21/12/2010,184.75,0.8
22/12/2010,184.76,0.01
23/12/2010,182.59,-1.17
27/12/2010,182.14,-0.25
28/12/2010,181.09,-0.58
29/12/2010,183.37,1.26
30/12/2010,182.75,-0.34
31/12/2010,180,-1.5
03/01/2011,184.22,2.34
04/01/2011,185.01,0.43
05/01/2011,187.42,1.3
06/01/2011,185.86,-0.83
07/01/2011,185.49,-0.2
10/01/2011,184.68,-0.44
11/01/2011,184.34,-0.18
12/01/2011,184.08,-0.14
13/01/2011,185.53,0.79
14/01/2011,188.75,1.74
18/01/2011,191.25,1.32
19/01/2011,186.87,-2.29
20/01/2011,181.96,-2.63
21/01/2011,177.42,-2.5
24/01/2011,176.85,-0.32
25/01/2011,176.7,-0.08
26/01/2011,175.39,-0.74
27/01/2011,184.45,5.17
28/01/2011,171.14,-7.22
31/01/2011,169.64,-0.88
01/02/2011,172.11,1.46
02/02/2011,173.53,0.83
03/02/2011,173.71,0.1
04/02/2011,175.93,1.28
07/02/2011,176.43,0.28
08/02/2011,183.06,3.76
09/02/2011,185.3,1.22
10/02/2011,186.21,0.49
11/02/2011,189.25,1.63
14/02/2011,190.42,0.62
15/02/2011,189.03,-0.73
16/02/2011,186.62,-1.27
17/02/2011,187.76,0.61
18/02/2011,186.5,-0.67
22/02/2011,180.42,-3.26
23/02/2011,176.68,-2.07
24/02/2011,177.75,0.61
25/02/2011,177.24,-0.29
28/02/2011,173.29,-2.23
01/03/2011,169.44,-2.22
02/03/2011,172.02,1.52
03/03/2011,172.79,0.45
04/03/2011,171.67,-0.65
07/03/2011,169.08,-1.51
08/03/2011,166.89,-1.3
09/03/2011,169.05,1.29
10/03/2011,166.14,-1.72
11/03/2011,168.07,1.16
14/03/2011,166.73,-0.8
15/03/2011,165.08,-0.99
16/03/2011,164.7,-0.23
17/03/2011,160.97,-2.26
18/03/2011,161.82,0.53
21/03/2011,164.52,1.67
22/03/2011,162.6,-1.17
23/03/2011,165.32,1.67
24/03/2011,171.1,3.5
25/03/2011,170.98,-0.07
28/03/2011,169.35,-0.95
29/03/2011,174.62,3.11
30/03/2011,179.42,2.75
31/03/2011,180.13,0.4
01/04/2011,180.13,0
04/04/2011,182.94,1.56
05/04/2011,185.29,1.28
06/04/2011,182.76,-1.37
07/04/2011,184.91,1.18
08/04/2011,184.71,-0.11
11/04/2011,184.04,-0.36
12/04/2011,180.48,-1.93
13/04/2011,182.29,1
14/04/2011,181.82,-0.26
15/04/2011,180.01,-1
18/04/2011,178.34,-0.93
19/04/2011,178.82,0.27
20/04/2011,183.87,2.82
21/04/2011,185.89,1.1
25/04/2011,185.42,-0.25
26/04/2011,182.3,-1.68
27/04/2011,196.63,7.86
28/04/2011,195.07,-0.79
29/04/2011,195.81,0.38
02/05/2011,201.19,2.75
03/05/2011,198.45,-1.36
04/05/2011,199.97,0.77
05/05/2011,197.11,-1.43
06/05/2011,197.6,0.25
09/05/2011,200.8,1.62
10/05/2011,203.94,1.56
11/05/2011,204.38,0.22
12/05/2011,206.07,0.83
13/05/2011,202.56,-1.7
